energy,sStart,sDisc,theta,label
1.0564998875375142,0.0,0.5006952103431529,0.8770520844307629,Photon
40.786399953050065,3.0,0.23429046208872403,0.36895362200256804,Electron
0.4595115497623348,11.0,0.8418512190419527,0.3796885368120037,Neutron
51.10313214910194,0.0,0.41678928718189656,2.6574400255099526,Pion
0.528588065091244,0.0,0.52606545070783,2.657883290002581,Photon
39.206482183072175,4.5,0.18937520929546642,2.6569801426261237,Photon
6.070941896503678,0.0,0.3990575323365685,1.6465169857944733,Electron
0.9033863699334821,0.0,0.752219248893763,1.6569921336659517,Photon
105.60864828031063,1.5,0.09713575250085302,2.7266476947959832,Photon
43.380876411061486,0.0,0.7753217576352538,1.0490381190343738,Pion
0.5144238566446835,0.0,0.6923692317508633,1.0559976044162318,Neutron
36.1209354863384,0.0,0.4138300821382181,2.08743715237928,Photon
5.9027758405815245,0.0,0.48723947019175823,2.08985257782672,Photon
11.013888191838085,0.0,0.4438241899749406,1.9359382554523137,Electron
0.9698218838454683,0.0,0.6194830327327397,1.938270793530015,Photon
0.4007905253616933,0.0,0.6662717587084432,1.9393635424488436,Neutron
47.671101079018044,0.5,0.10270880734301495,2.9347304043316838,Electron
0.7450938104443345,5.5,0.7271551663566509,2.947191410435379,Neutron
17.85694838027052,0.0,0.22802342179159668,1.6187016185914025,Electron
0.6169948975283561,5.0,0.7745259201033458,1.619560990749343,Photon
0.3305941215924778,4.0,0.712008380233219,1.6030902021145887,Neutron
40.579618247933,0.0,0.3362345459939725,1.6093102261487309,Electron
0.3404710131754125,5.5,0.49929843502595345,1.628499373952541,Neutron
26.434812501866237,0.0,0.5899780536684857,0.7124765913889598,Pion
2.61400451233172,0.0,0.7299221099221048,2.2894407582371468,Pion
1.7248840961753995,0.0,0.49870749467540354,2.2900563270811785,Photon
95.13898705696623,2.0,0.11943852565850006,0.4585234273171377,Electron
1.7630120346095628,7.0,0.596454545254502,0.4682914645943831,Neutron
16.958085966099762,0.0,0.7085845896273547,2.032537080303325,Pion
0.43192747205824633,0.0,0.7759050299446165,2.0467939068789156,Neutron
0.037051871358936075,0.0,0.4046498364424169,1.6368749545417853,Electron
2.816508993075915,0.0,0.4350445926548504,1.637396653706914,Photon
0.7996268892812505,0.0,0.4726031382881482,1.6375334128340766,Neutron
2.33299548142073,0.0,0.5568407375035713,2.3875480146975154,Pion
0.2601709335351319,0.0,0.6121701499956815,2.3915211481382483,Photon
0.37702569481246556,0.0,0.22784298982472406,2.3898116194422774,Photon
4.979891363437898,0.0,0.5631758448466729,2.1583683143321712,Pion
0.46998360750483814,0.0,0.43611115089369357,2.174463314966301,Photon
6.009156044233425,0.0,0.26922039924871255,2.5365442825307567,Electron
4.049242498757339,0.0,0.5051383260023192,1.8044659765947155,Pion
0.5228901692623228,0.0,0.7403236770089907,0.9168969275812738,Pion
1.3887172449938991,0.0,0.3902942818262277,0.9067526345707442,Photon
35.04300926047508,0.0,0.5898272481451609,0.869968872146009,Pion
0.26873568929247615,0.5,0.43258545173952184,0.852429353902919,Photon
0.008227161441069799,2.5,0.3660428764404696,0.3210082203519187,Pion
7.512156787908051,0.0,0.20284641954975663,0.3184475113577651,Photon
2.051102031591565,2.0,0.4481663337831061,0.3210608387446062,Photon
8.333471306196438,2.0,0.24610240449357806,0.3213467911784779,Photon
166.90910872727056,0.5,0.06819605094463244,2.940512199893952,Electron
0.06568340477789657,5.0,0.5533011955367533,2.9240554573026794,Photon
0.5083242447883568,4.5,0.565800227165994,2.915573338263605,Neutron
0.3453753301303548,10.5,0.7261299745944569,2.935901368951306,Photon
1.4592752551127972,11.5,0.4128894950407176,2.9634173291634998,Neutron
38.35138758004268,0.0,0.8607903686488083,0.8137879265870533,Photon
0.31512595533170495,0.0,0.2403330261410632,0.807635628634603,Neutron
13.652640920684492,0.0,0.620176182834704,2.0141970849331217,Pion
43.74503302317999,0.0,0.3697873872545948,0.929819717263806,Electron
0.3461537628791511,1.5,0.41092438581923263,0.9209902841831,Photon
4.777438402020177,0.0,0.37266969757017404,0.9274117122158506,Photon
66.58760725329975,2.5,0.13337704385425164,0.34017285629329647,Photon
38.91998006748846,0.5,0.11288372863849616,2.6143682395040173,Photon
11.636007868441816,0.5,0.14740661260680438,2.6162831285918497,Photon
0.4453135766879751,0.0,0.5042657178081239,2.6140202808159607,Neutron
102.23590100289532,1.0,0.12698104440467972,2.84388843832901,Photon
0.9719794782665337,0.5,0.4164084440193771,0.6537086202694962,Photon
18.167095143244477,0.0,0.5632362101360034,0.6630575301728003,Photon
31.27839513352738,0.0,0.5730321783272915,0.6623569715531685,Photon
29.153474669083394,0.0,0.25580222667963903,1.4788416087396719,Electron
0.20759192461145767,12.5,0.6719674998270767,1.4891154975085656,Neutron
0.09858153139329377,5.0,0.6328131059708983,1.4695999540375262,Photon
0.4861444520444112,2.5,0.6055612316704743,1.4692688192282202,Neutron
39.55977951063549,0.0,0.6934574343676677,2.256732891769904,Pion
0.5590197978641588,0.0,0.5134291792017903,2.2626149515429606,Photon
1.733858988141727,0.0,0.7221381836845334,0.9861757297154463,Photon
21.58064921485944,0.5,0.17728768580143728,1.0011065687306517,Photon
0.34080814603351056,5.0,0.5655871000139554,0.9878360552249286,Neutron
13.338550190042419,0.0,0.19917908299945586,0.9470590937452061,Electron
0.3207768105527123,14.5,0.816895498366147,0.9329436979304397,Neutron
6.749544268404794,0.0,0.5596681672724891,0.7163159454447326,Photon
0.5916547827216629,0.0,0.8910217546972365,0.7028689077381707,Neutron
20.845290591154317,0.0,0.9286654163175039,0.7176024251425936,Photon
0.6599215929294993,0.0,0.8874382032714327,0.725472767428689,Neutron
3.47908105827935,0.0,0.3355363674458946,2.505760468784162,Photon
49.335722573480865,0.0,0.59775613101391,2.506183763546232,Photon
42.771127303597865,0.0,0.8127745556848772,2.154272670845617,Pion
9.202116627618937,0.0,0.65980877301876,2.192987504705652,Pion
0.758019737348881,0.0,0.5261837253032868,2.1961756273564266,Photon
3.0097980167464775,0.0,0.6844915741504571,0.9016406774052113,Photon
9.724324339329009,0.0,0.7566897627859198,0.8988816303416003,Photon
15.799630154276867,1.0,0.1773389464545803,0.26388725205853053,Electron
32.378502899287746,0.0,0.42909908819835857,1.7800776461840135,Electron
0.38138299409674653,0.0,0.44069468233106684,1.7871468076784345,Neutron
1.0531827693278468,0.0,0.4516652337557818,0.623096947604716,Photon
8.276934029168316,0.0,0.5273639510268711,0.6191212477552357,Photon
24.716003251115456,2.5,0.23452196320636345,0.20612578904903087,Electron
0.4816430633980131,11.0,0.9012760074666067,0.21527838408760955,Neutron
0.12853913019147165,5.5,0.6535122226750336,0.19794577131267774,Photon
2.9165337940279317,0.0,0.7831445993222833,2.4359612543273297,Pion
0.49647317792174184,0.0,1.2668033841624042,2.438169096435912,Neutron
44.125010062427464,0.0,0.6194487382582541,1.1291019847045205,Pion
11.072623612494374,0.0,0.6282162782436694,2.2635879280004665,Pion
0.2305013933295143,1.5,0.5917454526630941,2.243235996701062,Photon
0.6156908076646451,0.0,0.4810408255550666,2.26329949538879,Photon
112.90389242925838,0.5,0.2819912436458496,0.3973094653136437,Electron
0.4157971209419211,17.0,1.0467136357393263,0.39266204098843976,Neutron
0.11883079955538665,3.5,0.4648861930356534,0.38754504209787993,Photon
1.1272485723655359,3.5,0.8405572310474507,0.4128046746806363,Photon
0.358374785723504,5.0,0.8111412655188422,0.40700129592953405,Neutron
